Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
121072888570047,Suzor-Hoy for Montana,TYREL JOHN SUZOR-HOY,≤100
102659401248168,"Elect Former Judge Levi J. Benton for First Court of Appeals, Place 5",Levi J. Benton Campaign,≤100
103823551161855,Iris Martinez for 33,Iris Martinez for 33rd Ward Dem Committeeman,≤100
114274493350512,Georgia Alliance for Community Hospitals,Georgia Alliance for Community Hospitals,≤100
101732681294404,Carbon Free New York,Carbon Free New York,≤100
107261874054156,Alderman Richard Sullivan,Ri Chard Dale Sullivan,≤100
294196590710262,FWD.us,FWD.us,≤100
1794865500788771,Bakersfield Chamber of Commerce Political Action Committee,Bakersfield Chamber of Commerce Political Action Committee,≤100
117662956301682,Deena Davenport Conway for District 4 Supervisor,Susan Tenby,≤100
108443552527798,Belia Ramos for Supervisor 2020,Belia Ramos for Supervisor 2020,≤100
116534199732974,USA Carry Online,USA Carry Online,≤100
844605238920385,Laura Jens-Smith,Friends of Laura Jens-Smith,≤100
108574164053883,legalization_of__marijuana,These ads ran without a disclaimer,≤100
2220283434674467,Engage Texas,ENGAGE TEXAS,≤100
105980467609837,David Thomas for Midlothian ISD School Board Place 6,David Andrew Thomas,≤100
434494350091543,Abraham Padron For State Representative District 36,Abraham Padron for Texas State Representative House District 36,≤100
133038936724643,The Education Trust,The Education Trust,≤100
100268224693874,euincegirl,These ads ran without a disclaimer,≤100
246491525549550,Education Post,Education Post,≤100
101320851446620,michaelrburcham,These ads ran without a disclaimer,≤100
575702826587091,The Habit Deck,The Habit Deck,≤100
121626482110,Operation Smile,"OPERATION SMILE, INC.",≤100
328783261284553,Marsy's Law for Tennessee,Marsy's Law for Tennessee,≤100
207997082561783,Coalition for Humane Immigrant Rights,COALITION FOR HUMANE IMMIGRANT,≤100
146272442250490,CASA of Galveston County,Court Appointed Special Advocates (CASA) of Galveston County,≤100
108490850732387,Williams for Wyoming Senate District 14,Lyle Leon Williams,≤100
140660122658645,Wilmington Area Planning Council,Wilmington Area Planning Council (WILMAPCO),≤100
567371470277443,The Wilderness Society Action Fund,The Wilderness Society Action Fund,≤100
242556295831064,Joe Daughtery Wayne County Commissioner,Re-Elect Joe Daughtery,≤100
112719376780180,The Democratic Change Store,The Democratic Change Store,≤100
109829550547514,Safe Victor Elementary Schools,"Safe Victor Elementary Schools - Yes on Measure D, FPPC# 1424233",≤100
114140246629561,Frank Hall For Ohio,Hall For Ohio,≤100
2144102739049300,Karyn Maynard For State Representative,Karyn Maynard for State Representative,≤100
111843076978360,Daniel R.F. O'Donnell for Democratic Progress,Friends of Daniel ODonnell,≤100
110252547177369,Eric Peterson - District 8 Stearns Electric Board of Directors Nominee,Eric Aurin Peterson,≤100
65102420955,NYS  Department of Environmental Conservation,These ads ran without a disclaimer,≤100
58895145877,"Village of Oak Park, Illinois",Erik Jacobsen,≤100
104274854401770,Michael Allen for Congress,Michael Allen For Congress,≤100
104243792943104,Saybrook University,TCS Education System,≤100
13063797831,Ben Ray Luján,PEOPLE FOR BEN,≤100
101245838046825,Mike Sisk for County Commission,Mike Sisk,≤100
124955570892789,Bernie Sanders,BERNIE 2020,≤100
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,≤100
1905404009676710,New England Clean Energy Connect,New England Clean Energy Connect,≤100
218995291510023,DJ Alvarez for Galveston County Constable Pct 4,Danny Joseph Alvarez,≤100
245711905631405,Jeff Jackson,Jeffrey Jackson,≤100
2067432383297163,Campbell For School Board,John Avery Campbell,≤100
311710576002602,Richard Dien Winfield,Richard Dien Winfield,≤100
100275428039977,Haubert4Supervisor,Haubert for Supervisor 2020,≤100
1521463681450292,IL CleanJobs,Illinois Clean Jobs Coalition,≤100
1396826627092902,Sue Hatfield,Sue Hatfield,≤100
1793235224224256,Alan Rivera Prieto / Autor de "ilegales",Alan Eduardo Hugo Rivera Prieto,≤100
105673790935618,Dean Proctor for NC Senate,The Committee for H. Dean Proctor,≤100
8532248414,Wounded Warrior Project,"WOUNDED WARRIOR PROJECT, INC.",≤100
105175422857231,Association of American Railroads,ASSOCIATION OF AMERICAN RAILROADS,≤100
164513254148611,America's Voice News,Barbara Jean Lawrence,≤100
283053323001,Judge Jeff Rose,Chief Justice Jeff Rose,≤100
107848227415393,George Turnboo,Committee to Elect George Turnboo,≤100
107770576043265,9-12 Project of the Lehigh Valley,"912 Project of The Lehigh Valley, Inc.",≤100
100753671390225,Steve Alm for Prosecutor,Steve Alm for Prosecutor,≤100
106132434263597,Jamie Romeo for Monroe County Clerk,Jamie L Romeo,≤100
805912679539104,Retirement Income Planning 567,These ads ran without a disclaimer,≤100
1585761838387907,Unity College Online,Unity College,≤100
118995041876,First Baptist Dallas,FIRST BAPTIST CHURCH DALLAS,≤100
309877043274761,Tod Kimmelshue for Supervisor,Kimmelshue for Supervisor 2020,≤100
107416304122956,Committee for Outstanding Burlingame Schools-Yes on O,"Committee for Outstanding Burlingame Schools – Yes on O, FPPC# 1423750.",≤100
110398790315207,Sarah Linder for Justice of the Peace Pct. 4 Pl. 1,Sarah Linder for Justice of the Peace 4-1,≤100
108817390577170,William Martinek,Martinek for Congress,≤100
792668760881092,High Ball Time with your Uncle Otis,Patrick Joseph Fant,≤100
173795099976831,Elect K Patrice for Supervisor,K Patrice Williams for Solano Supervisor 2020,≤100
109213683901809,Rod Goddard for Union County Commissioner,The Committee to Elect Rod Goddard for County Commissioner,≤100
2162483073873761,Alaska Counts,Alaska Counts,≤100
109273330467110,Tri-City Sun,Metric Media LLC,≤100
73970658023,International Rescue Committee,International Rescue Committee,≤100
107725370798378,"Texas Federation for Children PAC, Inc.","Texas Federation for Children PAC, Inc.",≤100
100348714819602,Paul Seger for Contra Costa County Supervisor District 3 2020,Paul Seger for Contra Costa County Supervisor District 3 2020,≤100
1566000020320645,The Beat by Manhattan Institute,The Beat by Manhattan Institute,≤100
18982436812,ACLU,American Civil Liberties Union,≤100
485578861467227,Teatro LATEA,These ads ran without a disclaimer,≤100
2341701139443660,Liz Joy for New York,JOY FOR NY,≤100
252868826461,American Cancer Society Cancer Action Network of Kansas ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,≤100
100106931449653,Suzanne LaFrance for Assembly,Suzanne LaFrance for Assembly,≤100
101777328042068,Shawn Camp for Constable,Shawn David Camp,≤100
107706927308221,Lui Bautista 4 City Council 2020,Lui Bautista,≤100
305832706292882,American Gun Association,GunAssociation.org,≤100
108047717321058,AJ Thomas 湯艾斯,Amar J Thomas for San Francisco DCCC Member 2020,≤100
373981446795978,16 Counties Coalition,Maine Momentum,≤100
137569740231452,Respect The Look,Respect The Look,≤100
683549675369964,West Palm Beach Firefighters Association,West Palm Beach Assoc. of Firefighters,≤100
1476623265909250,Chispa AZ,Chispa AZ,≤100
630841967406196,StepChange Clothing,Joseph Harry Wagner,≤100
115312693343704,Noschoolbonds.com,Fullerton Taxpayers for Reform,≤100
1478505709048527,The Grove Museum,The Grove Museum,≤100
1196769660363002,Same God Film,"DIGITAL COAST MEDIA, LLC",≤100
1858795821008664,Warrior 12,Warrior 12,≤100
1122306067904660,Emmett School District Information - By The Community,These ads ran without a disclaimer,≤100
237224053850789,Mobile Workers Alliance,Mobile Workers Alliance,≤100
230323250750416,Upper Keys League of Women Voters,Ginette Hughes,≤100
108337384472,CASA,CASA,≤100
12629041467,George Street Playhouse,George Street Playhouse,≤100
2284034041921092,Coalition For Consumer Choices,Coalition For Consumer Choices,≤100
20809300888,Rick Larsen,CITIZENS TO ELECT RICK LARSEN,≤100
128979900459074,Utah Department of Workforce Services,Utah Department of Workforce Services,≤100
183484875153093,Kim Monson Show,The Kim Monson Show,≤100
83728925721,D'Addario and Co.,D'Addario and Co.,≤100
100978971393908,Larry Thompson For Congress,LARRY THOMPSON FOR CONGRESS,≤100
717417908274761,Lady Freethinker,Lady Freethinker,≤100
420389354679378,Macon+Bibb County,Macon-Bibb County,≤100
107030182653162,The James Irvine Foundation,These ads ran without a disclaimer,≤100
148301425595,Goodwill of Southwestern Pennsylvania,GOODWILL OF SOUTHWESTERN PENNSYLVANIA,≤100
20787991568,Senate Democrats,DSCC,≤100
117497942983942,Austin Hunter for Democratic County Central Committee,Austin Hunter for Democratic County Central Committee,≤100﻿
378399763000562,Re-Elect Judge Linda Salazar,Mark Anthony Cortez,≤100
405381432827374,Pierce County,Pierce County,≤100
969318013158605,Miami-Dade Limestone Prod Association,Miami-Dade Limestone Products Association,≤100
152258821985032,Disrupt Aging,AARP,≤100
195111317833958,Government Accountability & Oversight,"GOVERNMENT ACCOUNTABILITY & OVERSIGHT, P.C.",≤100
296205744425866,Eastern Oregon Cancer Center at Pendleton,Courtney Clifford Snodgrass,≤100
2956033207756237,Nora Vargas for County Supervisor,"Nora Vargas for County Supervisor 2020, FPPC ID# 1414915",≤100
55715345255,Independent Lens | PBS,INDEPENDENT TELEVISION SERVICE INC,≤100
59826489083,SELC,SOUTHERN ENVIRONMENTAL LAW CENTER,≤100
1711605449154098,Rosedale Oral History Project,Cody Patrick Mcdevitt,≤100
111417456906008,Re-Elect Commissioner Meyers,Andy Meyers Campaign,≤100
804006622956338,Friends of the Black River Forest,Mary Kathleen Faydash,≤100
1387980647989356,Scott Richardson for State Representative,Robert S Richardson,≤100
85452072376,Newsmax,Newsmax Media,≤100
106504830923040,El Monte Proud,Gary Wayne Lawson,≤100
1555020631394957,American Jewish University - AJU,American Jewish University,≤100
267590003595370,FAIRx,Floridians for Attainable Rx,≤100
111032923803385,Revitalize Arizona,Revitalize Arizona,≤100
555787351119974,Coalition to Protect America's Health Care,Coalition to Protect America's Health Care,≤100
546931735453974,Feel the Bern Idaho,Caleb Foster Hansen,≤100
59687083274,UCSB Arts & Lectures,UCSB Arts & Lectures,≤100
108687773798767,"Shut Down DC-Climate Strike Washington, DC",DC Action Fund Corporation,≤100
205459256713452,"David W. Brown for Harris County Department of Education, Pos. 7, At-Large",David Wayne Brown,≤100
377653962878320,Sean Ryan for MN Senate,Sean William Ryan,≤100
249220035141307,Planned Parenthood of Indiana and Kentucky,Planned Parenthood of Indiana and Kentucky,≤100
112253170317081,Jay Hart for State Representative District 58,Jason Lee Hart,≤100
1513565128883657,Fair Health Care VA,Fair Health Care VA,≤100
109635080576212,Friends of the Riverfront,Friends of the Riverfront,≤100
105490641044894,Spencer Wetmore,Spencer Wetmore for SC House,≤100
195768783799478,Univista Insurance,Yanet Montero Garcia,≤100
619476781405015,Billings Fire Fighters,Billings Firefighters IAFF Local 521,≤100
105780220886522,Champagne Brown 尚帕涅·布朗 for DPCCC 2020 FPPC #1424165,Champagne Brown for Central Committee FPPC 1424165,≤100
101539787857020,Andy Riner for Circuit Judge,Andy Riner for Circuit Judge,≤100
300810614146484,Worker Freedom,Pacific Research Institute,≤100
588625544953917,Austin Clean Energy Alliance,These ads ran without a disclaimer,≤100
402929096808140,TeacherFreedom,Association of American Educators Foundation,≤100
329636044345487,Micari4Supervisor,Micari for Supervisor 2020,≤100
562149327457702,Andrew Yang,FRIENDS OF ANDREW YANG,≤100
360398091311995,DC Census,DC Office of Planning - DC Census 2020,≤100
118662075555,Indianapolis American Heart Association,American Heart Association,≤100
117653489620858,Asaad Alnajjar for City Council,ASAAD ALNAJJAR FOR CITY COUNCIL 2020,≤100
197760674021143,Indivisible Guide,INDIVISIBLE ACTION,≤100
306914770501,"Grace House Ministries, Inc.",GRACE HOUSE MINISTRIES,≤100
153021214848890,Dean Browning,BROWNING FOR CONGRESS,≤100
185538520004,End Poverty,ENDPOVERTY.ORG,≤100
155818016761,First 5 LA,First 5 LA,≤100
557113921291144,Learning Dynamics,4 Weeks To Read LLC,≤100
106492214156732,Jeff Esmus for Congress,JEFF ESMUS FOR CONGRESS,≤100
396704010667760,Jonathan Fleming for San José City Council District 2 2020,Fleming for SJ City Council D2 2020,≤100
127225910653607,PragerU,PragerU,≤100
260933440643373,UltraViolet,UltraViolet Action,≤100
2625909757635564,Bombshell,These ads ran without a disclaimer,≤100
103065464500069,MyVote,These ads ran without a disclaimer,≤100
77675748950,New Israel Fund,"NEW ISRAEL FUND, THE",≤100
191195674423572,Great Plains Tribal Chairmen's Health Board,GREAT PLAINS TRIBAL CHAIRMEN'S HEALTH BOARD,≤100
111003193715911,Quincy 4 Constable,Quincy For Constable Campaign,≤100
1691667177798461,Brut,Brut,≤100
224807714597069,Women’s March on Roanoke,Women's March on Roanoke,≤100
105039307538884,Missouri Census 2020,Complete Count Committee,≤100
1586060554780670,Marsy's Law for Iowa,"Marsy’s Law for Iowa, LLC",≤100
109633943838430,Jay White for NC,Jay White for NC,≤100
302992477006404,906 World Cultural Center,These ads ran without a disclaimer,≤100
106383280835288,Michael Twilley for District 3 Constable - DeKalb County,Michael Dewayne Twilley,≤100
310925405807,Citizens Climate Lobby,Citizens' Climate Lobby,≤100
2373719012898331,Ron Humphries 4 Cleveland County School Board,Ronald Eugene Humphries,≤100
108827787223964,Kelli McAllister Geneva County Board of Education District 2 Candidate,Kelli Lynn Mcallister,≤100
923319854442901,Gary Burns for County Commissioner Precinct 3,Gary Burns for County Commissioner Precinct 3,≤100
118007868380487,Representative Kay Christofferson,Friends of Kay Christofferson,≤100
113040043498170,Tulcan For Judge 2020,Tulcan for Judge 2020,≤100
116228619930164,John Schoonmaker for Knox County Commission,John Roy Schoonmaker,≤100
107872460622071,Alfonso Perez for Bexar County Commissioner Precinct 3,Alfonso Perez for County Commissioner Campaign,≤100
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",≤100
104059677748945,Teach Coalition,UNION OF ORTHODOX JEWISH CONGREGATIONS OF AMERICA,≤100
100225481561547,Los Angeles Proud,Gary Wayne Lawson,≤100
148829232163000,Bill Meyer For Madison County Board,Citizens For BIll Meyer,≤100
366795543442969,Mike Griffiths for Torrance City Council 2020,Mike Griffiths for Torrance City Council 2020,≤100
1016983588392387,Laura Capps for Santa Barbara County Supervisor,Capps for Santa Barbara County Supervisor 2020,≤100
106051139434599,Apostle Claver Kamau-Imani,CLAVER TRUVILL KAMAU-IMANI,≤100
136650483039197,Conduit News,Conduit For Action,≤100
293892324588057,Representative Barbara Dittrich,Office of Wisconsin State Representative Barbara Dittrich,≤100
566730750061289,Flint Community Schools,Flint Community Schools,≤100
110327930443275,Lucho Meza al congreso,These ads ran without a disclaimer,≤100
139599847972,National Nurses United,National Nurses United,≤100
101018071405012,Benefits USA,Brooklyn Kathleen Foster,≤100
110031723895365,Living As One Now,Lynn Nguyen,≤100
114622329920,Law Offices of Dean Malone,LAW OFFICES OF DEAN MALONE PC,≤100
275924912753,City of Detroit Government,City of Detroit,≤100
108118582602630,Home Again St. Johns,Home Again St. Johns,≤100
118502801658228,Young Kim,Young Kim for Congress,≤100
839320036242207,Brad Trowbridge for Judge,Friends of Bradley R Trowbridge,≤100
103610104468794,Octavio Dominguez for Judge,Campaign for Octavio Dominguez,≤100
29584007031,Rodney Ellis,Rodney Ellis Re-Election Campaign,≤100
105866087591979,Jerry Davis for State Representative  142,The Jerry V. Davis Campaign,≤100
