Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
142211609175567,Shaylaset,These ads ran without a disclaimer,≤100
296901963845301,Physician Housecalls,Physician Housecalls,≤100
326644958003297,Frameabilia,These ads ran without a disclaimer,≤100
107235123976518,Greg Lakhan,These ads ran without a disclaimer,≤100
988524987884863,Maria Espinoza for Congress,Maria For Congress,1322
103197217821401,Donald J. Trump 2020,Trump Collections,5211
1167092243351075,The Voting Project,The Voting Project,338
522315801558304,"Re-Elect Constable Georgia Estrada, Potter Co. PCT.2",Georgia Lee Estrada,≤100
108068360535122,Trump 2020 Tumblers by Aries Laser,Aries Laser Design Inc,≤100
943569969049086,Javier Maza/ Consultor Politico,These ads ran without a disclaimer,≤100
41036437395,Macular Degeneration Research,"BRIGHTFOCUS FOUNDATION, INC. A/K/A BRIGHTFOCUS FOUNDATION",637
1212227562288757,Divided We Fall,Divided We Fall,≤100
1675446436118908,Laura Perez-Reyes for Cameron County District Clerk,Pink Ape Media Consulting LLC,684
2154804598181848,Defend against "Resist" Conservative Cause,Charles None Ostertag,≤100
229675880407530,Agent Gear USA,David Scott Moskowitz,≤100
291102898490822,Giant Maga Hat,Inventors club LLC,232
101539061356562,Terri Wells for Commissioner,Terri Wells for Commissioner,≤100
259632267542,Zionist Organization of America,Zionist Organization of America,1217
269247656591108,Incendium Online,These ads ran without a disclaimer,≤100
105220267600532,Monticello Shop,These ads ran without a disclaimer,≤100
203671506943200,Won't Be Silent,These ads ran without a disclaimer,≤100
104203507830374,Ivan Kujundžić - kandidat za potpredsjednika HDZ-a,These ads ran without a disclaimer,≤100
2032730743638862,Chukundi Salisbury,Chukundi Martin Salisbury,≤100
359651584655941,Luisa del Rosal,Luisa Del Rosal Campaign,6402
104796740879587,theobamachicksbook,Pamela Jasper,≤100
109355439879,Iowa State University Office of Admissions,These ads ran without a disclaimer,≤100
342006339184405,National Children's Alliance,These ads ran without a disclaimer,≤100
105247724369722,TeeLiberty,Anthony Martin Perri,≤100
18742323387,"Goodwill Industries International, Inc.",These ads ran without a disclaimer,306
107390737467519,Vote YES on Measure FD,Firefighters and Neighbors for Safer Communities--Yes on Measure FD,≤100
245711905631405,Jeff Jackson,Jeffrey Jackson,≤100
2229530000626147,Conservative Nation,Jermain Ato Botsio,≤100
1414516555372596,Next-Wave Strategies,These ads ran without a disclaimer,≤100
1435071773455316,Daily Wire,The Daily Wire,2662
100180641515861,time4percs,These ads ran without a disclaimer,≤100
110031180468649,Tax Times,Tax Times,618
145889928474,Greater Pittsburgh Community Food Bank,GREATER PITTSBURGH COMMUNITY FOOD BANK,≤100
5644748986,National Wildlife Federation,NATIONAL WILDLIFE FEDERATION,2743
114249033466143,Bobby Arther,Committee to Elect Bobby Arther Municipal Court Judge,≤100
101257851464419,SB 146,These ads ran without a disclaimer,≤100
1773152856029750,Jaimy Blanco for Congress,JAIMY Z. BLANCO FOR CONGRESS CAMPAIGN,≤100
107274707294420,Betsy Young,Betsy Young for State Attorney,≤100
100911481267154,"Luke Gromen - FFTT, LLC",Benjamin Carlton Blackmon,≤100
112052417014144,greennewdealnow,These ads ran without a disclaimer,≤100
107159634184953,Awesomeviralposts,These ads ran without a disclaimer,≤100
680435012339144,Better Government Committee of the San Manuel Band of Mission Indians,People for Better Government Committee of the San Manuel Band of Mission Indians. Committee major funding from San Manuel Band of Mission Indians. Not authorized by a candidate or a committee controlled by a candidate.,337
1858795821008664,Warrior 12,Warrior 12,2880
33860907121,FunTimes Magazine,"FUNTIMES MAGAZINE, LLC",≤100
112463982125496,Maryland State Education Association,MARYLAND STATE EDUCATION ASSOCIATION,≤100
1657195347892702,Fachrul Stream,These ads ran without a disclaimer,≤100
103693541119327,National Injury Bureau,National Injury Bureau,≤100
104477934314111,Dale Fowler for Victoria County Sheriff,Dennis Dale Fowler,137
20603236087,Love146,"LOVE146, INC.",≤100
872842866161157,One Nation Design,One Nation Design,908
247050271998980,Kelly Hancock,Texans for Kelly Hancock,950
139821682696375,Families of Two: Childfree and Beyond,These ads ran without a disclaimer,≤100
181994851877502,Goodwill Industries of Central Oklahoma,Goodwill Industries of Central Oklahoma,≤100
184915217632,Bombs + Dollars,Mitchell Henry Blatt,≤100
546643589052271,Sarah Godlewski,Sarah for Wisconsin,≤100
102499901286348,Bold Vision P.C.,BOLD VISION PC,≤100
2046303695422310,Your Republican Dad,Alexander Henry Osherow,≤100
122847091712448,La Pistolera,Clarissa Gonzalez,500
108097323905243,SwagRight,These ads ran without a disclaimer,≤100
681398982282625,Empire Financial Research,Empire Financial Research,≤100
626681524134752,Williamson County Sheriff  Robert Chody,Robert Chody for Sheriff,3185
275590149166606,Commissioner Jerry R. Allen,Brandi Lea Jones,125
101218254792459,ብልፅግና ፓርቲን እንምረጥ,These ads ran without a disclaimer,≤100
269479249997,National Shooting Sports Foundation | NSSF,National Shooting Sports Foundation,≤100
145096839263699,DissDash,DissDash,≤100
1800935543302056,Black Women Love,These ads ran without a disclaimer,≤100
1752272288416026,The Good News TV Show,These ads ran without a disclaimer,≤100
1529468987331408,BulbHead,TELEBRANDS CORP.,1078
482100658584410,We Stand For Energy,Edison Electric Institute,≤100
109768123881921,Eileen Watts for State Central Committee,Eileen Watts for State Central Committee,≤100
150322194563,PASA Primates: Pan African Sanctuary Alliance,PAN AFRICAN SANCTUARIES ALLIANCE,183
158196247705331,Debra Kerner for SBOE District 6,Debra Kerner Campaign,2791
131071596981970,EdVoice,EdVoice,≤100
103371991175883,David Williams for County Commissioner,Elect David Williams,≤100
110567837138699,"Nathan Bech, State Committeeman",Red Massachusetts Grassroots Action,≤100
138400367267,Right Scan Right Time,NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION,≤100
117270568319993,NYSUT - A Union of Professionals,New York State United Teachers,≤100
69118604016,Carnegie Institution for Science,Carnegie Institution for Science,≤100
337136293635333,Fordforconstable,Raymond Ford Campaign,2306
141150193145274,Judge Patty O'Caña-Olivarez,Patricia Yvonne Olivarez,1781
197634663658728,Corset-Story,These ads ran without a disclaimer,≤100
111600483762167,Bill McKinney GOP State Committee,Red Massachusetts Grassroots Action,≤100
6314728663,Remedy Drive,Remedy Drive,≤100
106159974213167,Black & Blue in Red America,Seth Ryan Sturm,≤100
107057304124208,2nd and Freedom,2nd and Freedom,≤100
107725370798378,"Texas Federation for Children PAC, Inc.","Texas Federation for Children PAC, Inc.",50827
984307011580765,David Crowley,CROWLEY FOR COUNTY EXECUTIVE,≤100﻿
200245357422636,Unpolitically Correct,Unpolitically Correct,≤100
50711561090,Muslim Advocates,MUSLIM ADVOCATES,≤100
103291787877212,Franklin Batista Regidor de Tavera,These ads ran without a disclaimer,≤100
104776424399902,Elect Roger Rodman Big Spring City Council Place 3,These ads ran without a disclaimer,≤100
117521968329803,The Talk On Main St,IT STARTS TODAY,≤100
535807196436225,Love Where You Live - Carey Hughes Homes,These ads ran without a disclaimer,≤100
104530824365420,Brian Smith for State Representative,Brian Smith 2020,≤100
119554486101416,WISH BOX GIFTS,These ads ran without a disclaimer,≤100
1800072483402009,African Community & Conservation Foundation,African Community & Conservation Foundation,334
104327574305760,Randy Soliz 4 San Patricio County Commissioner Pct 1,Randy Lee Soliz,138
108254393924448,Daniel Mathews for Congress,Daniel Mathews for Congress,≤100
156281421055584,"Dominey Drew Coaching, Consulting & Speaking",These ads ran without a disclaimer,≤100
108107650633278,Jim Zito for San Jose City Council,Jim Zito for San Jose City Council District 8 - 2020,≤100
113975140049132,Wayne Reid,Wayne A Reid,252
57004315683,Trees That Feed Foundation,These ads ran without a disclaimer,≤100
222830511153565,Michael Laitman,These ads ran without a disclaimer,≤100
101922837921535,Inner Apple,These ads ran without a disclaimer,≤100
323965653942,Global Detention Project,These ads ran without a disclaimer,≤100
101240613978671,Reggie Jones-Sawyer Sr.,Jones-Sawyer for Assembly 2020,187
18780321251,American Chemistry,"AMERICAN CHEMISTRY COUNCIL, INC.",≤100
101432317199,Blue Cross and Blue Shield Association,BLUE CROSS AND BLUE SHIELD ASSOCIATION,656
228200414316946,"ACE District, Baytown",These ads ran without a disclaimer,≤100
225570384284841,"Wounded Warrior Publications, LLC",These ads ran without a disclaimer,≤100
106586444179212,baamboom_products,These ads ran without a disclaimer,≤100
162483627292392,"State Representative Sergio Muñoz, Jr.",State Representative Sergio Muñoz Jr. Campaign,1705
1440760775937462,World Sans Hate,These ads ran without a disclaimer,≤100
338530640123780,Irresistible,Focus Features,8041
1266257850207293,Veteran-Tribute,Mary Jean Dama,≤100
162493793737,Rick Green,Richard Arlin Green,2370
128591300513012,Senator Eddie Lucio,Senator Eddie Lucio Campaign,4275
106859034123326,زمین Earth,These ads ran without a disclaimer,≤100
1344559572326966,FEE en Español,These ads ran without a disclaimer,≤100
103729001178751,Glenn Gustafson for Commissioner,Glenn Harry Gustafson for Commissioner,1648
628658994243155,Chris Olsen for City Council,Chris Olsen for City Council 2020,≤100
1525472414388476,Better Wyoming,Better Wyoming,≤100
2393452334263393,"Andom Ghebreghiorgis for Congress, NY-16",ANDOM FOR CONGRESS,≤100
27704079981,Autostraddle,These ads ran without a disclaimer,≤100
120137368013775,Puget Sound Energy,"PUGET SOUND ENERGY, INC.",≤100
1257809527710340,Liz for Sheriff,Elizabeth Marie Donegan,≤100
1374330392878341,Guadalupe River Trout Unlimited,These ads ran without a disclaimer,≤100
111249283624145,Jennifer for Commissioner,Taylor Mechele Avila,≤100
107234157487628,พรรคปทุมธรรมาภิบาล,These ads ran without a disclaimer,≤100
108152933883451,TrumpTrendz,Troy Lorenzo Davis,3918
101423754686475,Amanda Folendorf for Calaveras County Supervisor D4,The Growth Lounge,≤100
150832514928509,Texas Golf Insider Magazine,These ads ran without a disclaimer,≤100
109872537205742,Etetim Onuk,These ads ran without a disclaimer,≤100
1662766384006585,Lina R. Trevino for District Judge,Alejandro David Trevino,≤100
1388990814610248,John Gentry Candidate for State Senate,Candidate for State Senate John Gentry,≤100
217383308852058,One Stop - Housing,These ads ran without a disclaimer,≤100
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,34978
109408883879444,Elect Steve Williams for Constable Precinct 3,Steven Craig Williams,1004
100612841402998,TR LAYNE,TR Layne,≤100
107334019308912,Olive Crest - USA,OLIVE CREST,504
110964570317521,Jakey’s mobile rescue unit,These ads ran without a disclaimer,≤100
639133039766874,We The People - Pennsylvania,We The People - PA,≤100
101325374570307,INQYR,These ads ran without a disclaimer,≤100
108505303942541,Now Hear Me Out Podcast,Now Hear Me Out Podcast,≤100
109888527222533,Foutris For Judge,FOUTRIS FOR JUDGE,≤100
112066723600959,Kyle A. Denney for Lavaca County Attorney,Todd Malcolm Smith,320
105345504389198,RPB Product Testers,These ads ran without a disclaimer,≤100
228309107229653,Miami-Dade Democrats,Miami-Dade County Democratic Executive Committee,≤100
112525283540785,John Maher for Wharton County DA,John Maher for Wharton County DA,371
106618007419192,FunnyGuy,These ads ran without a disclaimer,≤100
1835838916635491,Transamerica Center for Health Studies,These ads ran without a disclaimer,≤100
101110414599939,Robert Kasprzak for 457th District Judge,Kasprzak For Judge,450
103259894574291,NC Families First,NC Families First,≤100
684016825122195,Andy Thorburn for OC Board of Education,Andy Thorburn for Orange County Board of Education 2020,185
1789761207836440,Save the Glass,End of Waste Foundation,≤100
191210710930194,Susan Talamantes Eggman for State Senate,Susan Eggman for State Senate,≤100
100364901561203,Nobody's Poll,These ads ran without a disclaimer,≤100
210883157264,GraceWear Collection,These ads ran without a disclaimer,≤100
100123544800892,Disme Coin Company,Jordan Tyler Parker,≤100
103507411123766,Splentify,Splentify,152
47564598184,A Greener World,"GREENER WORLD, A",≤100
250207605005373,John Minchew for Fort Bend County Sheriff 2020,John Minchew for Fort Bend County Sheriff,≤100
758857317850758,Urban Farm Academy,Brandon Edward Youst,≤100
949518255137790,Computer Developers Union,These ads ran without a disclaimer,≤100
561830461009753,Selena for Judge,Selena Alvarenga for Judge,3329
179222488773966,What's Next Longevity Business Summit,These ads ran without a disclaimer,≤100
950998258312654,Knowhere,"Knowhere, Inc.",5079
111216596892874,Abogado.com,Thomson Reuters,425
110726917100802,पृथ्वीराजजी शिवाजीराव साठे,These ads ran without a disclaimer,≤100
152431441489088,Citi,CITIGROUP INC.,109
548862058959271,Happy Colon Foods,Happy Colon Foods,≤100
166194476728392,Center Street,"Hachette Book Group, Inc.",309
162244692732,Brennan Center for Justice at NYU Law,William J Brennan Jr Center for Justice Inc,≤100
156244721689692,Run With Ruby,Ruby Yvette Davis,≤100
566204300578557,International Socialist Alternative,These ads ran without a disclaimer,≤100
222575382925,Dogwood Alliance,Dogwood Alliance Inc,≤100
22984054572,Numi Organic Tea,These ads ran without a disclaimer,≤100
1418352191733630,Kristen H. Hoyt for Comal County Tax Assessor-Collector,Kristen H Hoyt for Comal County Tax Assessor-Collector,964
111982742583496,Kairos Traders,YOUTH WITH A MISSION STRATEGIC FRONTIER,≤100
111034825665225,GoPhilanthropic,GO PHILANTHROPIC CHARITABLE FUND,≤100
1714632911933752,John Kiehne for State Representative,Kiehne for Missouri,≤100
104178947756744,Do.Better.,These ads ran without a disclaimer,≤100
1627212824167934,Men4Choice,Men4Choice,531
2072089876250719,Backpage Investigation,X Social Media LLC,1818
103842564497144,Majestic Freedom Coalition,These ads ran without a disclaimer,≤100
112343553514636,Learn More,Brittney Diane Prieto,2836
131946957381443,Public Lands Conservancy,Public Lands Conservancy,≤100
557523828087852,Marina for Milwaukee,Marina for Milwaukee,≤100
109420497227030,Rooooms,These ads ran without a disclaimer,≤100
950350791662347,American Center for Transforming Education,These ads ran without a disclaimer,≤100
489560147748670,BHAVA,These ads ran without a disclaimer,≤100
